Longitud,Latitud,Grupo
-97.31473048,19.80333711,21.1
-97.31465452,19.80287315,21.1
-97.31419037,19.80273102,21.1
-97.31392097,19.80247466,21.1
-97.31388663,19.80185732,21.1
-97.31448615,19.80176314,21.1
-97.31487969,19.80096734,21.1
-97.31501462,19.79935917,21.1
-97.31480108,19.79909702,21.1
-97.31451855,19.79899058,21.1
-97.31432762,19.79857506,21.1
-97.31421332,19.79808515,21.1
-97.31415374,19.7980234,21.1
-97.31408998,19.79795731,21.1
-97.31369185,19.79776403,21.1
-97.31342702,19.79626242,21.1
-97.31356515,19.79585605,21.1
-97.31356549,19.79530875,21.1
-97.31335008,19.79498823,21.1
-97.31347805,19.79466788,21.1
-97.31362814,19.79443323,21.1
-97.3138768,19.79402654,21.1
-97.31399417,19.7939247,21.1
-97.31415163,19.79375489,21.1
-97.31407242,19.79336723,21.1
-97.31405782,19.79307495,21.1
-97.31311222,19.79148895,21.1
-97.31863145,19.77326117,21.1
-97.31874448,19.77237671,21.1
-97.31950565,19.77047823,21.1
-97.31871403,19.76580931,21.1
-97.31894143,19.76233158,21.1
-97.31959795,19.76134789,21.1
-97.31851473,19.75703665,21.1
-97.31850764,19.75697362,21.1
-97.31850743,19.75697172,21.1
-97.31903095,19.75631215,21.1
-97.31903935,19.75551091,21.1
-97.319149,19.75490606,21.1
-97.31887754,19.75352991,21.1
-97.3194032,19.75271625,21.1
-97.3193487,19.7526075,21.1
-97.31933069,19.75257157,21.1
-97.31908905,19.75188414,21.1
-97.31883634,19.7507076,21.1
-97.32046798,19.74908189,21.1
-97.32094255,19.74604478,21.1
-97.31872402,19.73562254,21.1
-97.31515811,19.73000165,21.1
-97.32275766,19.72197725,21.1
-97.3331404,19.71677982,21.1
-97.3286286,19.71199655,21.1
-97.32844582,19.71188775,21.1
-97.31560535,19.69203568,21.1
-97.30742386,19.68453738,21.1
-97.30431262,19.67173718,21.1
-97.32640262,19.67891826,21.1
-97.34116157,19.67575175,21.1
-97.34286346,19.66855234,21.1
-97.36089865,19.65130366,21.1
-97.36467088,19.64923342,21.1
-97.37669254,19.63479958,21.1
-97.38280135,19.63533322,21.1
-97.38497063,19.6279438,21.1
-97.39043674,19.62717925,21.1
-97.40274729,19.61534302,21.1
-97.40810891,19.62197155,21.1
-97.41642608,19.627967,21.1
-97.42376225,19.61751358,21.1
-97.42804665,19.61589718,21.1
-97.42802335,19.60170011,21.1
-97.43412125,19.58835605,21.1
-97.43032345,19.58613438,21.1
-97.43058838,19.57617042,21.1
-97.42688129,19.56915968,21.1
-97.42780225,19.55555631,21.1
-97.42493357,19.54358091,21.1
-97.41212983,19.53591937,21.1
-97.40547089,19.52545343,21.1
-97.40750203,19.52188034,21.1
-97.40212134,19.51541712,21.1
-97.40088235,19.50691397,21.1
-97.40585506,19.50081029,21.1
-97.40455588,19.49586629,21.1
-97.39492363,19.49242103,21.1
-97.37067062,19.49499492,21.1
-97.36074611,19.48849345,21.1
-97.35572985,19.49291025,21.1
-97.34825852,19.48462697,21.1
-97.346893,19.45099863,21.1
-97.35327163,19.4483124,21.1
-97.35214654,19.44195275,21.1
-97.35729565,19.43237588,21.1
-97.38348131,19.43159415,21.1
-97.38719268,19.43013057,21.1
-97.38884272,19.42947632,21.1
-97.38920178,19.42934968,21.1
-97.38960233,19.42914666,21.1
-97.38993337,19.42892362,21.1
-97.39030795,19.42762668,21.1
-97.39171788,19.42095423,21.1
-97.39440311,19.41830934,21.1
-97.39645011,19.41881307,21.1
-97.39634532,19.41839009,21.1
-97.39519845,19.41502842,21.1
-97.39451898,19.41305774,21.1
-97.39464254,19.41049586,21.1
-97.39485831,19.41014448,21.1
-97.39485855,19.41014409,21.1
-97.39510043,19.40973485,21.1
-97.39400735,19.40871878,21.1
-97.39409177,19.40734018,21.1
-97.37169988,19.40305914,21.1
-97.36045311,19.37602932,21.1
-97.35918974,19.37646475,21.1
-97.35876649,19.37709528,21.1
-97.35763162,19.378063,21.1
-97.3550104,19.37777398,21.1
-97.34987772,19.37815157,21.1
-97.34746815,19.37999823,21.1
-97.33775011,19.39253072,21.1
-97.31435509,19.39191471,21.1
-97.28889891,19.38945828,21.1
-97.28737259,19.38933154,21.1
-97.28715202,19.38929574,21.1
-97.28712346,19.38939947,21.1
-97.2871115,19.38944292,21.1
-97.28591269,19.39123849,21.1
-97.28580155,19.3912733,21.1
-97.28518591,19.39164354,21.1
-97.28508839,19.39164049,21.1
-97.28477912,19.39143872,21.1
-97.28488155,19.39105691,21.1
-97.28475448,19.390529,21.1
-97.2847118,19.39035169,21.1
-97.28461283,19.39024202,21.1
-97.28421474,19.3898009,21.1
-97.28419229,19.38977602,21.1
-97.28394035,19.38949685,21.1
-97.28378388,19.38934403,21.1
-97.27836323,19.38513831,21.1
-97.26444034,19.38062157,21.1
-97.25675545,19.38189969,21.1
-97.2480218,19.37868074,21.1
-97.23146557,19.36952458,21.1
-97.23108877,19.3627078,21.1
-97.22339109,19.35693877,21.1
-97.21086297,19.35800365,21.1
-97.20670132,19.34898649,21.1
-97.21008826,19.3378778,21.1
-97.20478569,19.33136468,21.1
-97.20623115,19.32702126,21.1
-97.21560526,19.32331972,21.1
-97.21060717,19.31704283,21.1
-97.20495212,19.31820135,21.1
-97.20149702,19.31295085,21.1
-97.20127558,19.31218802,21.1
-97.20148869,19.31137494,21.1
-97.20114303,19.3108542,21.1
-97.19899769,19.30912185,21.1
-97.1903354,19.31571378,21.1
-97.18834457,19.32162566,21.1
-97.17571025,19.32785931,21.1
-97.16672757,19.32911931,21.1
-97.15382865,19.32420969,21.1
-97.15019003,19.32090737,21.1
-97.13615628,19.32241408,21.1
-97.12961178,19.30917863,21.1
-97.11518695,19.30482185,21.1
-97.10594754,19.30638071,21.1
-97.09801465,19.30413634,21.1
-97.08832694,19.31193051,21.1
-97.08377237,19.31028302,21.1
-97.06788942,19.32136086,21.1
-97.06493125,19.31436766,21.1
-97.06443128,19.31472748,21.1
-97.06437432,19.31495725,21.1
-97.06426458,19.31507902,21.1
-97.06419426,19.31509589,21.1
-97.06379003,19.3151054,21.1
-97.06371306,19.31515669,21.1
-97.06357231,19.31526963,21.1
-97.06335797,19.31533325,21.1
-97.06312829,19.31528414,21.1
-97.06280726,19.31540002,21.1
-97.0626542,19.31545769,21.1
-97.06251926,19.31557025,21.1
-97.05870155,19.31414896,21.1
-97.05507883,19.31219614,21.1
-97.04658818,19.31977892,21.1
-97.04182505,19.31233665,21.1
-97.03450838,19.30677331,21.1
-97.03099058,19.29732677,21.1
-97.015968,19.2913344,21.1
-97.01592194,19.29012422,21.1
-97.01475526,19.29007517,21.1
-97.01442962,19.29010038,21.1
-97.01292871,19.29273802,21.1
-97.00345997,19.29638003,21.1
-97.00045911,19.29079832,21.1
-96.99140743,19.28578735,21.1
-96.98594249,19.2813068,21.1
-96.98556011,19.27939682,21.1
-96.98642929,19.27786549,21.1
-96.98723095,19.27857189,21.1
-96.98919649,19.27873495,21.1
-96.9894344,19.2786762,21.1
-96.989848,19.27822298,21.1
-96.98950629,19.27694108,21.1
-96.98950746,19.2769317,21.1
-96.99056585,19.27620626,21.1
-96.99089843,19.27624245,21.1
-96.99130248,19.27626782,21.1
-96.99142194,19.27621468,21.1
-96.99141146,19.27581949,21.1
-96.99123278,19.27534525,21.1
-96.99111657,19.27431872,21.1
-96.99141385,19.27395658,21.1
-96.99148785,19.27351606,21.1
-96.99179268,19.27249389,21.1
-96.9932648,19.2714654,21.1
-96.99391489,19.27041483,21.1
-96.9943886,19.27049988,21.1
-96.99477154,19.26966474,21.1
-96.9949102,19.26774111,21.1
-96.99514262,19.26740338,21.1
-96.99589195,19.26629322,21.1
-97.00530402,19.24953115,21.1
-97.00123451,19.23654602,21.1
-97.00772285,19.23098532,21.1
-97.01335569,19.2320818,21.1
-97.02469922,19.21948652,21.1
-97.0347162,19.21625682,21.1
-97.03555828,19.21273411,21.1
-97.04496054,19.21063718,21.1
-97.05279738,19.20523618,21.1
-97.0559896,19.19796711,21.1
-97.04951542,19.18884451,21.1
-97.04882786,19.18346745,21.1
-97.04824554,19.18317708,21.1
-97.04788932,19.18331145,21.1
-97.04763065,19.18378288,21.1
-97.04731831,19.18391868,21.1
-97.04656585,19.18347666,21.1
-97.04620057,19.18325602,21.1
-97.04601835,19.18283272,21.1
-97.04601385,19.18235266,21.1
-97.04613715,19.18198112,21.1
-97.04586871,19.18151326,21.1
-97.04476886,19.1804232,21.1
-97.04518909,19.17921498,21.1
-97.04130855,19.17394685,21.1
-97.04303608,19.16500494,21.1
-97.03830629,19.15767405,21.1
-97.03858218,19.15744054,21.1
-97.04213609,19.151387,21.1
-97.02943295,19.14293823,21.1
-97.02937288,19.14272352,21.1
-97.02980791,19.14127078,21.1
-97.02976606,19.14082731,21.1
-97.04200825,19.12859791,21.1
-97.05170037,19.13228574,21.1
-97.05195058,19.13231297,21.1
-97.05217075,19.13232018,21.1
-97.05633012,19.13556405,21.1
-97.05802238,19.13740515,21.1
-97.06223405,19.1433026,21.1
-97.0679802,19.148459,21.1
-97.06645272,19.15313943,21.1
-97.06642015,19.15404657,21.1
-97.06654438,19.15934503,21.1
-97.06754594,19.15953709,21.1
-97.07510158,19.15788254,21.1
-97.08928275,19.16181262,21.1
-97.08973315,19.16172725,21.1
-97.09345069,19.16117289,21.1
-97.09432858,19.16126671,21.1
-97.09786215,19.16408828,21.1
-97.09961551,19.16444457,21.1
-97.10983177,19.16718111,21.1
-97.11024592,19.16702091,21.1
-97.11103743,19.16704655,21.1
-97.11147769,19.16659005,21.1
-97.11173175,19.16634782,21.1
-97.11184749,19.16616155,21.1
-97.11317175,19.16467635,21.1
-97.1138266,19.16557825,21.1
-97.11617849,19.16682329,21.1
-97.11642289,19.16672406,21.1
-97.13073162,19.16768425,21.1
-97.13144757,19.16730277,21.1
-97.13804946,19.16179591,21.1
-97.13857091,19.16193377,21.1
-97.14162538,19.16278498,21.1
-97.14207422,19.16315883,21.1
-97.15250422,19.1626658,21.1
-97.15971065,19.16527886,21.1
-97.17043135,19.1638644,21.1
-97.18149902,19.16904108,21.1
-97.18991038,19.16982131,21.1
-97.19664417,19.16653883,21.1
-97.20835005,19.157387,21.1
-97.20341266,19.15324315,21.1
-97.20333652,19.15298478,21.1
-97.19719794,19.14655911,21.1
-97.20271606,19.14125986,21.1
-97.21543454,19.13846149,21.1
-97.22198823,19.12842598,21.1
-97.23870106,19.10876757,21.1
-97.26018978,19.09858108,21.1
-97.26235209,19.08493898,21.1
-97.26951952,19.06391786,21.1
-97.26662571,19.0303132,21.1
-97.27685531,19.01526645,21.1
-97.27952997,19.00648408,21.1
-97.28512577,18.99943085,21.1
-97.27892245,18.99674697,21.1
-97.26129278,18.981282,21.1
-97.25660317,18.97037249,21.1
-97.25916217,18.96610882,21.1
-97.25855692,18.95593708,21.1
-97.25514117,18.95057434,21.1
-97.25526555,18.93845774,21.1
-97.25041455,18.92156497,21.1
-97.24999369,18.92122485,21.1
-97.2498762,18.92114883,21.1
-97.24889995,18.9202202,21.1
-97.24802283,18.91960665,21.1
-97.24760052,18.91933351,21.1
-97.2469022,18.91851986,21.1
-97.2462748,18.91763988,21.1
-97.24241814,18.90864577,21.1
-97.24616145,18.89320694,21.1
-97.248458,18.89299873,21.1
-97.2488864,18.892898,21.1
-97.24998122,18.89265294,21.1
-97.25068325,18.89244871,21.1
-97.25159009,18.89257709,21.1
-97.25327902,18.89340154,21.1
-97.26932951,18.89172546,21.1
-97.27441894,18.88805166,21.1
-97.27635598,18.88627705,21.1
-97.27676403,18.8859032,21.1
-97.28064552,18.88234694,21.1
-97.29731158,18.86731029,21.1
-97.30430123,18.85137465,21.1
-97.30456228,18.85103398,21.1
-97.30545368,18.85034338,21.1
-97.30634138,18.84929122,21.1
-97.30692074,18.84890591,21.1
-97.30785644,18.84823332,21.1
-97.30792551,18.84818367,21.1
-97.30739592,18.84751348,21.1
-97.30788375,18.84700251,21.1
-97.30830771,18.84629214,21.1
-97.31485406,18.83820975,21.1
-97.32053194,18.83737858,21.1
-97.3245342,18.83042198,21.1
-97.32401966,18.82995472,21.1
-97.32206052,18.82731697,21.1
-97.32172031,18.82556143,21.1
-97.32626358,18.81967666,21.1
-97.3263456,18.81024648,21.1
-97.33253574,18.80790026,21.1
-97.33775446,18.79909112,21.1
-97.34445192,18.80032108,21.1
-97.35203697,18.79289395,21.1
-97.35438469,18.7824036,21.1
-97.35449332,18.78165263,21.1
-97.35472669,18.7800394,21.1
-97.35482437,18.77936418,21.1
-97.35475125,18.77906592,21.1
-97.35468439,18.77879323,21.1
-97.35427975,18.77714277,21.1
-97.35408749,18.77607566,21.1
-97.35367852,18.77553428,21.1
-97.35231325,18.77524785,21.1
-97.35199698,18.77552249,21.1
-97.35189052,18.77562217,21.1
-97.35168575,18.77581389,21.1
-97.35146026,18.77596417,21.1
-97.35132257,18.77605594,21.1
-97.35111452,18.77620117,21.1
-97.35085895,18.77624785,21.1
-97.35049415,18.77648985,21.1
-97.34920689,18.77748489,21.1
-97.34870368,18.77764734,21.1
-97.34800238,18.77774302,21.1
-97.34722675,18.77785843,21.1
-97.34656215,18.77819955,21.1
-97.34618866,18.77833517,21.1
-97.34568322,18.77837435,21.1
-97.34250612,18.77822265,21.1
-97.34197968,18.77817162,21.1
-97.33701275,18.76837729,21.1
-97.33032051,18.76707586,21.1
-97.3396934,18.75897837,21.1
-97.34411846,18.74938405,21.1
-97.34152695,18.74161791,21.1
-97.3456496,18.73362469,21.1
-97.34675917,18.72241489,21.1
-97.34716154,18.72180574,21.1
-97.35000586,18.71700897,21.1
-97.34599128,18.71090991,21.1
-97.34572438,18.71067252,21.1
-97.34219526,18.70589657,21.1
-97.34501351,18.69840198,21.1
-97.34038346,18.69345492,21.1
-97.34397458,18.685759,21.1
-97.33581914,18.67853451,21.1
-97.33094754,18.67922685,21.1
-97.3302758,18.67876214,21.1
-97.32984555,18.67844857,21.1
-97.32948488,18.67820577,21.1
-97.32955615,18.67128537,21.1
-97.32270815,18.66422251,21.1
-97.309472,18.67378286,21.1
-97.30320266,18.67428562,21.1
-97.2939068,18.66492798,21.1
-97.29121237,18.65545748,21.1
-97.28208352,18.65224326,21.1
-97.27185192,18.62777915,21.1
-97.25943077,18.62426703,21.1
-97.25227174,18.6267264,21.1
-97.24524326,18.64021865,21.1
-97.23522617,18.6430164,21.1
-97.22423685,18.6367596,21.1
-97.22027737,18.6289386,21.1
-97.21364462,18.62515572,21.1
-97.19835422,18.62970063,21.1
-97.18406823,18.61668703,21.1
-97.17676706,18.61718966,21.1
-97.17440565,18.60666222,21.1
-97.16226132,18.6059318,21.1
-97.14898932,18.59679354,21.1
-97.14144277,18.59641791,21.1
-97.14585783,18.58215943,21.1
-97.14456308,18.57092786,21.1
-97.1237874,18.54285218,21.1
-97.11369725,18.53137938,21.1
-97.11269823,18.52131452,21.1
-97.08961972,18.48870031,21.1
-97.08857548,18.48778623,21.1
-97.08840575,18.48765842,21.1
-97.08652049,18.48623883,21.1
-97.0827248,18.47767178,21.1
-97.08256266,18.47630986,21.1
-97.08241729,18.47508885,21.1
-97.08236838,18.47467797,21.1
-97.08236418,18.47464268,21.1
-97.08209449,18.47237725,21.1
-97.08157285,18.46799506,21.1
-97.08137357,18.46632092,21.1
-97.07607377,18.46600125,21.1
-97.06724486,18.47124311,21.1
-97.06717348,18.47305592,21.1
-97.06446778,18.47399628,21.1
-97.05012898,18.48877068,21.1
-97.04957383,18.48994392,21.1
-97.04637815,18.49956022,21.1
-97.03658414,18.50807183,21.1
-97.027002,18.51410434,21.1
-97.02104418,18.51242662,21.1
-97.01525986,18.52088274,21.1
-97.00682531,18.52330278,21.1
-96.99891734,18.53191646,21.1
-96.99624049,18.52851197,21.1
-96.98481858,18.53120194,21.1
-96.97378755,18.53676352,21.1
-96.97460326,18.54373923,21.1
-96.96520631,18.54166183,21.1
-96.96428169,18.54702172,21.1
-96.96409152,18.54701049,21.1
-96.96351205,18.54697629,21.1
-96.96016466,18.54999085,21.1
-96.95915272,18.55101217,21.1
-96.95799178,18.55153288,21.1
-96.95295763,18.553899,21.1
-96.9511382,18.55225489,21.1
-96.94214332,18.54413623,21.1
-96.93892154,18.54431343,21.1
-96.93802558,18.54436271,21.1
-96.93712008,18.54425263,21.1
-96.93817129,18.54316525,21.1
-96.92594478,18.53492554,21.1
-96.90961755,18.53980983,21.1
-96.90633602,18.54695866,21.1
-96.9062294,18.54698962,21.1
-96.89925098,18.54864795,21.1
-96.88589806,18.53345426,21.1
-96.87879957,18.53745014,21.1
-96.87351326,18.52323168,21.1
-96.86422245,18.52352349,21.1
-96.86735922,18.51467955,21.1
-96.86584002,18.51468502,21.1
-96.86559215,18.51455415,21.1
-96.86538166,18.51443962,21.1
-96.86465618,18.51343314,21.1
-96.86429557,18.51278932,21.1
-96.8638974,18.51227694,21.1
-96.86322408,18.51178648,21.1
-96.86317583,18.51172594,21.1
-96.86208257,18.51088951,21.1
-96.85595246,18.51086615,21.1
-96.84276742,18.50166523,21.1
-96.84240768,18.49342,21.1
-96.82454177,18.4987928,21.1
-96.82403863,18.51111058,21.1
-96.81847669,18.51147168,21.1
-96.81344615,18.51761791,21.1
-96.80437817,18.51219534,21.1
-96.79701183,18.51193518,21.1
-96.79425409,18.50170277,21.1
-96.79764057,18.4992962,21.1
-96.79335955,18.49058431,21.1
-96.79655251,18.48699368,21.1
-96.79545585,18.4794516,21.1
-96.79143694,18.47740257,21.1
-96.78920675,18.46713982,21.1
-96.78224665,18.46670991,21.1
-96.78582891,18.45965802,21.1
-96.78485475,18.45428328,21.1
-96.776528,18.44981098,21.1
-96.78481806,18.44419626,21.1
-96.78400423,18.43958625,21.1
-96.77780723,18.43496769,21.1
-96.78101195,18.42906951,21.1
-96.77433452,18.42622218,21.1
-96.77346886,18.4264088,21.1
-96.77259982,18.4278664,21.1
-96.77116625,18.42911754,21.1
-96.76576377,18.4287234,21.1
-96.76525177,18.42840446,21.1
-96.76393792,18.42408568,21.1
-96.76573337,18.42339277,21.1
-96.76951388,18.42407226,21.1
-96.77029295,18.42379754,21.1
-96.76569346,18.41735142,21.1
-96.76605542,18.41249602,21.1
-96.75908505,18.40826366,21.1
-96.75139228,18.41125237,21.1
-96.74349809,18.40732535,21.1
-96.72852255,18.40914714,21.1
-96.73126112,18.40135691,21.1
-96.72865,18.39573688,21.1
-96.73266671,18.39815191,21.1
-96.75330858,18.39294289,21.1
-96.74962288,18.3821558,21.1
-96.75191322,18.38015397,21.1
-96.75528192,18.38119382,21.1
-96.7556478,18.38149426,21.1
-96.75653982,18.38180122,21.1
-96.76315802,18.38274788,21.1
-96.76349574,18.37500683,21.1
-96.76868214,18.37312442,21.1
-96.77657291,18.36458666,21.1
-96.77994841,18.36401706,21.1
-96.78116265,18.35970774,21.1
-96.78117542,18.35925526,21.1
-96.78145098,18.35834209,21.1
-96.78188671,18.35790519,21.1
-96.78223257,18.35767265,21.1
-96.78420433,18.35597466,21.1
-96.78554106,18.35382738,21.1
-96.78562372,18.35271351,21.1
-96.78406437,18.35059831,21.1
-96.78270555,18.34733446,21.1
-96.78271917,18.34676129,21.1
-96.78297631,18.34565985,21.1
-96.78383262,18.34466248,21.1
-96.78557981,18.33715241,21.1
-96.78603744,18.33678524,21.1
-96.78635683,18.33654802,21.1
-96.78987835,18.33622182,21.1
-96.79167612,18.33588522,21.1
-96.79238512,18.33563865,21.1
-96.79466878,18.33521591,21.1
-96.79547577,18.33459183,21.1
-96.79525258,18.33359502,21.1
-96.794645,18.33261671,21.1
-96.80112557,18.32914969,21.1
-96.81058328,18.3286624,21.1
-96.82137802,18.32125158,21.1
-96.82228195,18.31015852,21.1
-96.81814917,18.30619148,21.1
-96.82567238,18.29640489,21.1
-96.82926343,18.28396802,21.1
-96.84265669,18.26503115,21.1
-96.84171222,18.25645262,21.1
-96.84621955,18.24685065,21.1
-96.86284957,18.241121,21.1
-96.87526535,18.24371345,21.1
-96.89636634,18.24053455,21.1
-96.90696272,18.23650795,21.1
-96.92010062,18.24005369,21.1
-96.92673466,18.2374994,21.1
-96.93032292,18.23227674,21.1
-96.93238286,18.22156329,21.1
-96.94091128,18.21956783,21.1
-96.95163909,18.2197888,21.1
-96.96349745,18.22910568,21.1
-96.97861563,18.232584,21.1
-96.98933325,18.23089748,21.1
-96.99071602,18.231,21.1
-96.99667468,18.2271154,21.1
-96.99827834,18.22729222,21.1
-96.99878494,18.22734132,21.1
-96.99909148,18.22667443,21.1
-97.00294975,18.21272809,21.1
-97.03438634,18.18040609,21.1
-97.03721394,18.17752669,21.1
-97.03752228,18.1771466,21.1
-97.03996195,18.17440342,21.1
-97.03903218,18.17234168,21.1
-97.03901882,18.17233614,21.1
-97.03801469,18.17161379,21.1
-97.03817986,18.17061274,21.1
-97.03848331,18.16934531,21.1
-97.04209414,18.15656942,21.1
-97.08872171,18.14917492,21.1
-97.09020457,18.15303118,21.1
-97.10574035,18.14809437,21.1
-97.11290089,18.15143949,21.1
-97.12390311,18.16246415,21.1
-97.13388522,18.15772032,21.1
-97.13864043,18.16710065,21.1
-97.14368437,18.16802586,21.1
-97.154125,18.17977349,21.1
-97.1619714,18.18648958,21.1
-97.16717828,18.19417311,21.1
-97.16736802,18.20090328,21.1
-97.18339377,18.19900915,21.1
-97.19235318,18.19237498,21.1
-97.18722194,18.1751572,21.1
-97.20522349,18.17148014,21.1
-97.21602371,18.16394488,21.1
-97.21915595,18.16680842,21.1
-97.22733938,18.17362268,21.1
-97.22778402,18.1736688,21.1
-97.227977,18.17404948,21.1
-97.23028175,18.17213458,21.1
-97.23062137,18.17225138,21.1
-97.23118143,18.1725106,21.1
-97.23145594,18.17246172,21.1
-97.23678946,18.17307434,21.1
-97.23700506,18.17319691,21.1
-97.23738718,18.17307614,21.1
-97.23804002,18.17181026,21.1
-97.23827834,18.1715326,21.1
-97.23987491,18.17141889,21.1
-97.24029683,18.17143869,21.1
-97.24150291,18.17109268,21.1
-97.24185468,18.17112205,21.1
-97.24299625,18.1710878,21.1
-97.24347925,18.17050749,21.1
-97.24383189,18.16958428,21.1
-97.24385588,18.16911023,21.1
-97.24386411,18.16887309,21.1
-97.24383391,18.16824131,21.1
-97.24492812,18.16679231,21.1
-97.24527118,18.16699195,21.1
-97.24624897,18.16883863,21.1
-97.24590668,18.16911366,21.1
-97.24569622,18.16947458,21.1
-97.24583982,18.16977322,21.1
-97.24616754,18.16983611,21.1
-97.24678669,18.16974022,21.1
-97.24746952,18.16780837,21.1
-97.24763349,18.16751949,21.1
-97.24880892,18.16704165,21.1
-97.2492478,18.16684642,21.1
-97.24966694,18.16626331,21.1
-97.25010935,18.16568542,21.1
-97.25169331,18.16654789,21.1
-97.25171231,18.16697677,21.1
-97.2520446,18.16715698,21.1
-97.25233765,18.16710074,21.1
-97.25466078,18.16407708,21.1
-97.25456437,18.16352235,21.1
-97.25503866,18.16288946,21.1
-97.25545202,18.16280655,21.1
-97.25833408,18.16410446,21.1
-97.25876694,18.16394217,21.1
-97.25979697,18.16371077,21.1
-97.26013134,18.16348938,21.1
-97.26048458,18.16296463,21.1
-97.26212746,18.16206122,21.1
-97.26251903,18.16188162,21.1
-97.2662664,18.15854532,21.1
-97.26661031,18.15853218,21.1
-97.26904034,18.15919263,21.1
-97.26968231,18.15919595,21.1
-97.27017178,18.1590914,21.1
-97.27696402,18.15690188,21.1
-97.27736743,18.15710654,21.1
-97.27780482,18.1577842,21.1
-97.27939606,18.16052778,21.1
-97.28000952,18.16071508,21.1
-97.28065495,18.16070338,21.1
-97.28116117,18.16059934,21.1
-97.28157285,18.16042009,21.1
-97.28228142,18.16003445,21.1
-97.28507603,18.15856534,21.1
-97.28588843,18.15861842,21.1
-97.29777377,18.15813972,21.1
-97.29811302,18.15779112,21.1
-97.30135249,18.15741411,21.1
-97.30183183,18.1573976,21.1
-97.30853582,18.15608831,21.1
-97.31844177,18.14578069,21.1
-97.33237346,18.14521837,21.1
-97.34310082,18.12640514,21.1
-97.3549084,18.12140432,21.1
-97.35510402,18.11675563,21.1
-97.36403109,18.10679243,21.1
-97.37197983,18.10247726,21.1
-97.37633454,18.09697331,21.1
-97.38265457,18.09717152,21.1
-97.38908394,18.10205969,21.1
-97.39486997,18.10028109,21.1
-97.40233908,18.10720645,21.1
-97.4143704,18.09672298,21.1
-97.41543605,18.09158349,21.1
-97.42309162,18.07773275,21.1
-97.42555918,18.06927597,21.1
-97.441363,18.07194318,21.1
-97.44445762,18.06395206,21.1
-97.4493342,18.06164258,21.1
-97.44748097,18.05551618,21.1
-97.45470422,18.0486452,21.1
-97.45322497,18.04374938,21.1
-97.46399531,18.03504912,21.1
-97.4669182,18.02695131,21.1
-97.48255482,18.02721335,21.1
-97.48924458,18.02559157,21.1
-97.49918815,18.02978845,21.1
-97.50591511,18.0278216,21.1
-97.51389712,18.03769503,21.1
-97.52237451,18.04464771,21.1
-97.53404566,18.04633835,21.1
-97.54390546,18.03344457,21.1
-97.55763074,18.04688137,21.1
-97.556323,18.0516814,21.1
-97.56379169,18.06258058,21.1
-97.561743,18.07296048,21.1
-97.56681642,18.08164508,21.1
-97.56961978,18.10338737,21.1
-97.597455,18.12645769,21.1
-97.60815351,18.13101066,21.1
-97.604394,18.13738806,21.1
-97.60860402,18.15144646,21.1
-97.62057654,18.15605351,21.1
-97.65317592,18.17528872,21.1
-97.63594431,18.1935952,21.1
-97.63402365,18.20006806,21.1
-97.63625857,18.20227398,21.1
-97.63672375,18.20271497,21.1
-97.63678808,18.20312558,21.1
-97.63827311,18.21261705,21.1
-97.63747522,18.23203869,21.1
-97.63955163,18.25248292,21.1
-97.64398205,18.27941762,21.1
-97.65471371,18.29309255,21.1
-97.66947346,18.28994575,21.1
-97.69970631,18.28822906,21.1
-97.71085631,18.28534215,21.1
-97.71413454,18.27965238,21.1
-97.72127383,18.27604818,21.1
-97.74974723,18.27576395,21.1
-97.7618622,18.28095669,21.1
-97.78319462,18.28628188,21.1
-97.79788902,18.28241346,21.1
-97.79878488,18.28126231,21.1
-97.79882888,18.28120163,21.1
-97.79975972,18.28000765,21.1
-97.80755538,18.27052572,21.1
-97.81545511,18.26204668,21.1
-97.82761714,18.23657957,21.1
-97.8229606,18.223404,21.1
-97.84410308,18.21615115,21.1
-97.84932349,18.20499289,21.1
-97.85922662,18.19228915,21.1
-97.84991145,18.18950614,21.1
-97.85052102,18.18305708,21.1
-97.84448191,18.17421809,21.1
-97.85362668,18.167925,21.1
-97.85734382,18.15558091,21.1
-97.86748294,18.14457129,21.1
-97.86722086,18.11489532,21.1
-97.86282897,18.11032452,21.1
-97.86050797,18.10182908,21.1
-97.84945998,18.08374068,21.1
-97.81836026,18.07301525,21.1
-97.81067032,18.06771717,21.1
-97.81371798,18.06286566,21.1
-97.82918015,18.0511404,21.1
-97.83188605,18.05101535,21.1
-97.83269479,18.05081138,21.1
-97.83299852,18.05073477,21.1
-97.83478215,18.04979852,21.1
-97.83519583,18.04750562,21.1
-97.83524783,18.04721258,21.1
-97.83557166,18.04538742,21.1
-97.8369014,18.03264342,21.1
-97.84273349,18.01893062,21.1
-97.84260445,17.99608174,21.1
-97.83563138,17.98345018,21.1
-97.8260114,17.9728408,21.1
-97.82140415,17.98816162,21.1
-97.81653192,17.99235768,21.1
-97.81688883,17.99303592,21.1
-97.81608134,17.99385029,21.1
-97.81558298,17.99412368,21.1
-97.81454502,17.99409468,21.1
-97.81191694,17.99540592,21.1
-97.81138972,17.99650994,21.1
-97.81100585,17.9967026,21.1
-97.81075223,17.99729217,21.1
-97.80938323,17.99841857,21.1
-97.80866031,17.99835123,21.1
-97.8081564,17.99880272,21.1
-97.80805151,17.99878399,21.1
-97.80665171,17.99889923,21.1
-97.80603418,17.99863885,21.1
